id_sinistre,id_client,type,montant,date
2eca9ae5-9773-4171-823c-23d81da83c5f,382a87b3-d7c4-4c9e-a095-b4f122764389,incendie,6769,2022-11-06
a072a89d-ecd1-4c18-9da3-17df6d26df66,b1d37c93-3a5d-4e9e-89f8-34a2b4b1156d,catastrophe naturelle,7250,2024-05-17
1e887e9b-a1e0-474f-935d-d374fb0eaeb2,e0b6c2b0-62bb-4da6-adc3-94ec298305c8,catastrophe naturelle,915,2024-01-30
371b2b73-c156-4f38-aa08-943e9fa169e6,d3972fbd-7355-4f51-8378-fecd30776083,accident,8233,2022-03-27
fd852e36-2613-4d6b-a9fb-7ed662d6891e,b1e458f3-89c2-4410-9c6c-0d01f505b997,vol,2473,2022-01-09
92f1acc4-dc1b-42b1-9538-19e460d957f1,ad40d3f2-b98c-484c-97db-01db90daf9f6,vol,7837,2022-06-26
8aaaffe4-0d64-4b3d-a268-ab6b0ab18c79,9b2f0dd8-2c86-4d2c-b7c2-76f67a2d5de7,accident,6823,2020-04-17
1e11078c-382a-4418-9286-fef132d05d57,c3009fd3-25d5-400a-a290-e7d4c7bf36ec,incendie,7114,2020-05-08
2e2b26aa-89f8-4fbb-92b4-af973a2bfa4e,7872b22f-1d64-4b64-ac55-85a4facd264c,accident,2719,2020-06-09
9449e9ec-bbc9-407e-9f07-b088f9babbe2,99998292-bafa-4045-99bc-4efad3b00d9e,catastrophe naturelle,9851,2025-03-04
f5dbce8a-416a-4f88-b839-9b01192b9d09,42616663-b4dd-4355-86c7-bca9287cfad1,vol,3103,2024-01-28
1c0129cb-1eaa-42b5-9557-0f76bb973976,12634ab6-88ad-4a0c-92ed-39e6a825dade,incendie,4092,2022-03-25
5e42e051-1f26-40ad-9013-99d3817136c0,c6792651-40e2-4c88-9767-27a26c3822ee,vol,2266,2024-09-23
78bc700b-7afc-48db-a63d-bd0730ee24f4,98e05c26-c38b-4af8-ae64-beeda88c10fd,vol,889,2023-11-30
8771530f-a3b7-45d6-9be6-035156efcfce,4eec18fd-c922-4025-bfc2-ba501ec42a4f,catastrophe naturelle,6704,2021-10-22
9fc2a55f-3ad1-46a8-9e18-af65f75d4d5e,737a223f-5564-45f4-8ba9-8ff0eb8bf184,catastrophe naturelle,3070,2024-01-14
ea9dc9f1-15ad-41d4-8929-6cfdde85ad67,2c36d010-fe62-4039-b45f-10c606b59001,incendie,3220,2024-06-30
d68d0ad1-237e-4e94-9124-29e6b1a54cc7,a5795cfa-b782-45f8-8842-f364f9decb5e,vol,5454,2020-07-31
7ff206ee-c8e9-43f9-901d-c8d2e448716a,40dbd604-a804-498a-b58c-7cf095fbd411,accident,9198,2024-11-21
2f76aa50-5f0f-43bf-8977-1912e8c31984,e94a79ae-5b4c-49cc-826d-a61d50ac3f6c,vol,2879,2020-09-04
4a9178da-7b60-4df7-abe9-e0dad732b102,82c111fa-35bc-4220-9f56-9b7df04236c2,incendie,1713,2024-07-13
eca6b6bb-ba32-484b-a01d-7568960df806,7310131e-14bb-4165-9aeb-0d12274d0cd8,accident,1747,2024-05-20
3f198960-cc1b-47c6-a416-01f837ecf40e,861129e8-ca4f-401e-9fa8-bb62ab55c1a5,catastrophe naturelle,2737,2021-04-28
179a7ad6-029e-4017-b153-d1a2f8bba448,b0239558-b69c-4f75-83d5-22e9e6b31d96,incendie,4191,2021-05-03
f202b7ee-59c3-4ba9-9a36-a636982831c5,47c9a8ac-ef96-433b-85e7-4c8031557509,accident,2940,2023-06-04
dde5ca79-3d63-4fa0-bbe6-f7f0f9ce67e3,29a2786d-80b4-4218-96d5-21943bb9e67e,catastrophe naturelle,4766,2023-01-08
962c33ac-6886-4f0a-b1ef-4b6928dca018,652380c6-0aee-4044-989a-8aaee5b54de5,incendie,6244,2024-01-20
492b00a9-1e3d-4663-93e9-db4eb03024d0,cdac1846-1b8f-4a68-9980-2a1aa74bac2f,vol,9193,2021-05-23
b50ac44a-01c9-447f-aea0-d098aa8486e9,63487115-6eae-4043-b096-255f9a4314f0,vol,8416,2023-03-28
7aee102c-a1e3-405c-b169-344abc4ffa05,9b9529d5-9452-4e33-8226-b4d136597319,accident,7901,2022-01-08
2da7cceb-0f05-4e6d-a1aa-54b89c90a97f,892f2e38-ddf0-4e7f-a3f1-3155deaaa93e,catastrophe naturelle,8493,2022-04-14
3488fe82-eda0-4755-802f-5307e6a5e1d4,61cf6da6-5745-4e54-b5fa-00ad8a0705d2,vol,6159,2021-07-01
83628e28-090d-4247-aa33-00a1f2443dbb,47be8fc5-2ec1-49d7-99fe-7dac059f3030,catastrophe naturelle,8284,2021-06-23
d3317589-7a3a-4d10-9acd-9eddb0611e5c,e8863a42-1ee0-4fec-ab94-1f8c677f5b5f,incendie,1863,2023-10-29
0c079acc-cd28-4b5a-8696-80ec5df1ed0e,66503556-4fce-4275-a708-6bc24bf57b13,accident,6809,2021-05-31
7564f6c2-6aae-44cb-9263-c06b4f8af30e,df74e6f6-4489-43cb-837e-64be70ac6648,incendie,4774,2021-11-28
b9e02129-5d98-406a-b62e-fd7b6e5e7da6,bc092b06-512a-4ff7-b2b1-dbec582b03e0,accident,7094,2021-12-21
37a9f04a-303c-4596-8246-e35c46aa1aeb,f5370c53-86bc-40bf-be75-8f46eafe7ea3,incendie,4592,2023-01-30
cf45c8b4-b4f0-4cd7-a93c-4c1e724eb821,508d55c9-d7a5-4c36-abb0-87041cd9dee9,vol,6682,2024-08-18
c915be7d-d782-4858-a00e-956f53d77580,6c46c88d-4a33-4d62-855e-e2378d07eae2,catastrophe naturelle,1883,2024-07-04
b254dbc8-c2bf-4a6a-a33c-61cf45cd5ca2,b7c3988f-0956-423c-b4f3-812b8fb593b9,accident,9376,2024-05-31
24a286cd-ad60-4050-b75e-c66c9407add4,487c71e8-362e-4edf-836d-73601dd6c259,catastrophe naturelle,3465,2022-09-22
f8b62d45-7dba-4ed1-88dc-2f70fc79bc10,b91e9de7-151f-452c-94bf-4d31c2cc76cf,incendie,9063,2022-02-01
73bb16cb-f2af-4436-9787-985c747b90b7,c3868a82-61ac-4aa7-8044-fc7b2cd37c42,catastrophe naturelle,6658,2021-08-22
0cea69d7-68e8-46e4-8094-1abf62968a8f,a123e1fa-5fda-4acc-835e-65b73fc73bf8,accident,1185,2022-09-26
0cfa22de-8770-4e3d-a923-b69c3f21dcd1,3ca40a70-adad-4258-a70a-45c8e55dde2e,accident,7399,2021-05-18
81a202f0-520a-4166-bcaa-328a566c607b,2af415d2-ae84-41f6-b61a-cb9a20b3bcd8,catastrophe naturelle,3912,2023-04-17
383d412f-46a7-41eb-91b7-bf5b39211123,d3972fbd-7355-4f51-8378-fecd30776083,vol,8099,2025-01-25
0293ff30-ddd3-4f00-a580-99e52a5eb74d,d5daad8b-840f-4e85-b4d5-fe513b569ac1,catastrophe naturelle,2782,2025-02-05
d5b28c46-6a1b-4dff-ab3a-3906bb10f861,31fb59cb-82cf-4fc6-8e9b-36b121ebbd45,accident,5311,2020-02-01
9adf6103-2825-47fe-83dc-c6e056bb80bc,ba21093d-7f28-4fbc-973c-13a5dbfad144,accident,8702,2021-01-04
ed40cb37-274b-43d2-aea0-1484c9ece800,9bacb3d4-3924-4d8a-a573-afc448a09cf7,accident,3279,2021-02-25
7e57553c-b3e5-47f6-a564-98cc42b7c66e,ef8809b3-480c-4923-a04b-55ba14e79a98,catastrophe naturelle,8066,2020-07-04
4f3e5c29-8066-4782-9dc9-946bc629ada6,ef91face-776b-4466-9abd-a78da92ba789,catastrophe naturelle,6867,2023-08-19
7a392246-3821-43d8-b0d7-1cde0824a116,b55ed069-f124-456e-a63b-bfb5fd7a30a2,vol,1000,2024-12-09
75ca8cb4-fefa-4aa3-8595-dc4d8eaac974,67bd8f9e-c7cd-439b-a113-7b754e88ffda,catastrophe naturelle,9278,2022-12-01
2bc74e67-b229-495e-be13-835530609767,e930ca39-30da-4b9e-bd03-a7212ea6879b,vol,5566,2024-08-09
81e84a03-f4a4-402a-8f49-347013379fff,64b9e9a7-cab4-445a-8bdd-953db3a1b9c5,vol,647,2022-09-15
718600d4-2471-4bba-b5b0-65b58b6ea151,0e427a99-66cc-4eca-8019-0b73556f8ee6,vol,3011,2020-02-08
4095c94d-8448-4975-98f8-0180e5d94f88,a40a5397-2670-4128-8622-714e668c1060,incendie,1912,2022-03-24
9ca8507a-ad07-429c-b317-652e28a22bb6,2553c3c9-72e5-4249-89e5-d74aaebeda6e,incendie,3999,2023-10-27
74618c0b-2b47-4e2b-bd4e-6ea578555683,660725d8-ef19-4afd-9b06-9e7672d88da1,catastrophe naturelle,6567,2021-02-26
b86b71b0-c513-4948-bcc4-ae8f05f1aca0,6fcacb45-2348-4a1e-abcd-d990fae6f382,incendie,7209,2021-10-30
ba62fb89-4f5e-4ce6-99dd-ef355fd2ff92,ef91face-776b-4466-9abd-a78da92ba789,catastrophe naturelle,1546,2022-10-28
166255ac-ecce-4380-8ebb-d8f20d7ccc39,bee03e68-4acd-4367-a473-403a838628bf,accident,933,2023-04-01
2ebc44c6-a36c-4334-a887-33b8acb18dc1,3dca6702-3d9e-4b50-aced-66bdca181a72,incendie,4131,2021-09-12
bc7e3e30-163c-4806-96da-268c21c428fe,bde6de61-7e00-45a6-83a5-384d67f92f0a,incendie,7067,2024-01-12
231d5e45-4cb2-40fb-8d73-19d38bf00318,d2209b79-3223-4fa4-8b0e-9a4edeacdd10,vol,3561,2023-11-21
9a323c9d-1a3f-46ce-b265-454768f75f89,4a2f78d7-9703-4ab0-a594-989e2fd90b2d,catastrophe naturelle,363,2020-06-15
8576690a-879b-4da1-a93e-e35df0cfb674,2293ac29-d02b-4aa6-8d18-43c0797a83b5,vol,5513,2024-12-06
62a87090-a363-40d6-b670-a375a0f114fa,d4b6d7a7-5b87-43e8-b690-2b58d7e8878b,catastrophe naturelle,8637,2023-04-22
ff48284c-d8b0-4523-9791-ce1fb256909a,d974c46a-84e2-47e1-a55f-38aca45aebc2,accident,8114,2023-03-19
886d6582-f320-4c8b-a093-7208e164f5e7,9ef38120-81d5-4b2e-8ba1-076813851533,incendie,7755,2021-10-09
ad40d0ee-4ab4-470f-9603-def86eefdfeb,9eefb802-7885-427f-87af-61bfe3038a04,vol,693,2023-03-20
daad6eab-3ac8-418a-b36c-2c97f9c108c0,bf312bc8-b560-41f0-a2c9-513ce8427139,incendie,6359,2023-05-11
af92589c-f3be-4831-b9f3-2b03fbd31501,e095cf28-2d31-44cd-83fe-905bc22094a7,catastrophe naturelle,4042,2022-04-09
856d49c6-26d4-4a4d-a69c-539a0504d55e,f58a4e43-db38-461f-aea8-94690f466dbb,vol,1691,2023-12-18
cb2f765b-320d-43e2-97c0-054747f3b2ad,ef99e6cb-87d0-4bb1-a151-3faa89bf7e5c,accident,7818,2022-04-09
038a933e-6ff4-4525-b93d-d9e23f806b2d,f28e3d76-3f3b-4c58-803c-52801819fb6b,incendie,4035,2020-11-23
734cf12c-9a74-4f7b-97d4-944730c64407,7b0a3fc9-3dff-4985-982b-ef7b716fd8f8,incendie,306,2022-05-20
763f673d-c70a-46a6-a189-cef8adeecab3,3352682b-ddf8-4b12-88ab-0aa71fa1fe85,vol,116,2024-06-19
3f8bda0b-50b2-4440-836f-273122ff624f,31fb59cb-82cf-4fc6-8e9b-36b121ebbd45,incendie,2043,2020-07-20
10981d84-5df0-4129-92ff-2abb58868a2f,2fc4273a-7365-421d-819a-5aaf3e10ee40,accident,9481,2023-11-21
240221f8-69ea-4ac7-a7f7-8d6a78ee38f8,826291fc-4837-4c7c-82f3-a5227221c4fa,vol,8444,2020-10-05
71943a2f-d050-4f48-ace9-b79111a3236d,0d6ec1bd-d37d-40fb-8e70-79bc7d284917,catastrophe naturelle,8115,2023-03-15
c92e3939-ae9b-48c6-991a-b3dc5185be54,e37cb8de-fbaa-42de-8e25-fb05c2c6513c,catastrophe naturelle,7774,2024-07-17
b3791a9d-aeda-486e-b394-2067a7bade30,d974c46a-84e2-47e1-a55f-38aca45aebc2,vol,2503,2024-03-02
1e43f5f8-fff9-4b38-895e-821887c4429d,606c4b74-a628-4f99-9e8d-024817b7fe8d,accident,1240,2020-02-19
d340dc0f-e89d-4d25-aefa-9a3ef6132a35,deb18a72-2f23-4bbf-a61d-1a3c0647bb7a,vol,8239,2020-08-22
63abaac9-6ecd-4980-abf3-5285f2eb1849,31907d76-d84b-4418-adfe-618bf8378d0c,incendie,274,2022-04-03
9b3759b3-a584-4d8c-a797-cd25ab3237ed,07d83be8-9dbc-4085-8869-4148e6df4c47,accident,4974,2022-06-27
255ada0f-7e62-4bd5-b167-a9ca22440335,52d18552-53b2-4fe1-89cc-5f4e59d5c3be,vol,9699,2024-10-07
c6de7438-92a5-4574-8e54-36bd2431bc4c,d0026c49-51aa-42bb-b1fc-73dc466163bc,accident,3285,2020-08-22
b96692a8-fcd7-4f58-b796-053ae33a11cf,07d83be8-9dbc-4085-8869-4148e6df4c47,vol,8210,2020-08-28
51552137-dd61-4915-9b08-b43da21a904e,38971f47-68ff-4729-9705-50639d9d4fbc,catastrophe naturelle,9311,2020-12-31
778c18dc-ae0e-4132-b5f5-aeca9a63e94f,6a3535bb-4752-4a55-b9eb-02b01083bad6,catastrophe naturelle,7938,2024-12-27
b603abfd-736c-4074-9700-adbb67b608ff,6abc56fa-4c46-4250-a259-0153664dda66,catastrophe naturelle,4144,2022-03-06
cb9684ca-6018-4623-9fd4-447abb3c9b30,6d7c6f95-a1cd-4358-b735-c864c3316ec3,accident,830,2024-04-14
1f95d333-e9f0-46c3-a25f-0872e2f3f6ee,57e953c5-5f06-464d-90db-b52b72666397,catastrophe naturelle,9331,2023-10-16
e11196ce-0dfe-4730-9b41-5fdd219a0d27,dd9b95b4-d2a7-483c-abed-67b62e19093d,incendie,8284,2020-11-09
354fa192-3a34-4785-8ac8-46c84b9690ce,9b4cd583-f12f-415d-b84c-c599402b00e6,incendie,8177,2024-06-09
ae6bc8a9-c991-4699-a394-231fb7b736e5,1da2094c-c8b2-4f5b-9442-5e2436684e40,incendie,8935,2021-03-21
c4f61085-1b8b-4eab-8460-9258a74cc175,eae2171e-f6ee-4b65-8da7-7f5b76bb58a3,vol,6747,2020-08-31
962640bb-6c87-4c74-bc0d-0a31bc1a0aa8,eb5384af-e672-4156-9548-55010785210b,catastrophe naturelle,304,2022-06-01
6dc4a392-263c-4e11-8de9-a88f83bcc1e1,420f2181-9fe8-4c1a-ad72-73880613f75d,catastrophe naturelle,6625,2024-09-29
cb92f01d-1051-4095-8a2c-78eccf703710,f750813c-5b74-42ab-b658-1c65c5801d58,accident,4444,2020-03-17
be18e5c0-f0a5-4e8d-bf4a-5f7fc46f287b,19f5aa93-9459-46a7-9ddf-3f30573a2947,catastrophe naturelle,6267,2022-09-19
0848a282-9e26-4af5-9a3d-b13ad9918d11,af832b76-98ac-4912-816e-339f086fc422,vol,7385,2022-09-14
98b943ac-8eed-4d93-b275-8a5e5cc12d60,99fe6816-1ea0-465f-874d-8e2d73c0127b,incendie,346,2024-11-20
1bf8d0f9-0bd5-4c20-b2bf-aaacbe278f14,74dd42d1-d1d6-4e3f-a83d-8a99dc5b77a7,catastrophe naturelle,5504,2022-04-25
09083ddf-2beb-4978-8429-a5da3a1c7877,9b2f0dd8-2c86-4d2c-b7c2-76f67a2d5de7,incendie,7292,2020-10-23
cb20d115-c2af-4a92-ac5d-b219d0d00e37,220e9013-de1e-447e-b0fc-b61a0082c3de,catastrophe naturelle,7497,2022-05-21
73fdf1e2-730e-48da-a94b-03d5df1609b3,ab46b1fb-d9ce-459f-a6cf-b98f9f7fb1a8,accident,2134,2022-06-24
836390f7-1f48-430a-afab-b700ba3d92dd,ab8b5ad7-9578-4267-b0a0-34a196e7fd52,accident,6194,2021-10-18
a828a5fd-f705-4648-8203-0879969dcce4,4318414f-425a-4ef2-bac4-71f5b4cd32ad,vol,9114,2020-07-07
f2e2bf26-1090-425d-a29b-3c4ae92a7ee1,4a7096e4-98bf-4e80-92bf-d9585929d7e8,vol,7680,2024-08-10
ad8a3a52-00bc-4e59-852b-dddd339ddb1a,522dcf2f-d8a3-4bb5-a10b-493f91b7797f,catastrophe naturelle,7027,2021-11-17
129399f3-a0c7-4d16-b01d-5c6ddf05b57c,90e863c4-a5c0-42db-a871-cbb7b9314b81,catastrophe naturelle,4197,2023-07-03
b46fdcdb-0055-410a-a3d8-6ee910b3deb6,4865e47b-4b1e-4919-828e-2df41285133a,vol,4302,2021-04-01
1c1b2295-01ca-49aa-a1c3-69480f7e9773,c92fc829-bf78-4614-9cda-56e6920603cb,catastrophe naturelle,3497,2024-09-28
a7372f0f-4a90-4dd2-ad3d-6977fd0d84ad,aa85165e-de48-4ad7-8260-387f8a1f3283,accident,3835,2025-02-25
5d7f27ca-04a9-4874-aab5-dd3313a4011e,3b367899-7cee-4ffc-bb1c-8a3213037669,catastrophe naturelle,9769,2021-07-22
371197c6-1ec6-49d6-8a35-962b4b1a86db,4662c8b9-0f74-44e7-95f9-a39cd5527ec2,catastrophe naturelle,2213,2025-02-25
415490b4-fb0e-4132-b5e9-41a64874f2e6,7e6be506-6712-48d2-b010-c7e9d42fdd1f,catastrophe naturelle,8796,2023-11-17
34b9a70c-9e68-4f2b-be35-3ad6061ac7c9,4f368f14-8bf0-4687-9f7f-b13464e437cb,vol,8820,2024-07-07
18aac2d1-2e4a-4e0d-928a-0f812a7f10b6,895722b0-27f8-4ca8-b2cb-994092edeee4,accident,1382,2024-09-02
dfe349d3-3f20-409d-90b3-72abed0e953b,41a60c34-92b4-4dbd-80c5-16e17b5ae5f3,vol,4294,2022-05-06
a6331654-7133-4685-9762-b2e663413ecf,340841ca-c562-4bed-8a2c-669dafdbc1ab,accident,1519,2024-09-24
0ac03bfc-3aa4-4539-9c79-941f38a9d465,73c5a7c0-8238-47e5-a132-6214525f35f4,vol,7093,2022-03-01
774febab-5243-44d2-8dfc-47770f7130c7,c3971a80-6ab0-47de-ba27-0cc0a8e118b1,accident,6778,2020-02-04
30d32eb0-e404-4eae-860e-7a1da15fd49d,c6de0c2d-60ce-4f08-8811-ea14e1193c25,accident,2201,2024-08-27
210f54f9-36fe-4f7c-9fe3-b348a791b8c2,c1c01976-f18f-4326-a67c-c3ed55795d93,vol,2679,2021-11-21
96f797b9-3778-413a-ac99-a62b99614712,82a36ae9-8e97-43d0-b273-08bed105cf97,incendie,5974,2023-09-10
30ed8d34-33f0-4be1-8798-db491e9c117c,d5d4fdfc-ea9a-4d59-b51b-d3e6096fac02,vol,535,2021-05-26
10d68998-6406-440b-a959-2cd9b36552f4,4332496f-3ce7-48a1-90bf-20e3498eacea,catastrophe naturelle,7431,2023-01-07
10f53272-5666-4779-a4a9-617fe384a434,6a3535bb-4752-4a55-b9eb-02b01083bad6,catastrophe naturelle,3068,2020-07-28
09f1967e-656a-4954-acf4-c45b8f712fac,1bc7385a-d9d8-499c-a36e-862780b6a1ba,catastrophe naturelle,4844,2022-12-14
4eb38644-ac42-4d17-a1a0-306fb13712c6,36567196-f9e8-436a-b6c7-577c4afaa964,catastrophe naturelle,9175,2024-01-27
e5cde663-327b-4609-a9cc-34a9f9c987e9,9781ad3b-410e-46dc-8a56-29c418725ede,accident,8026,2021-05-07
db0b2dc8-93d1-455a-84eb-385deefb3800,611eb231-d49b-42fd-98bf-2c10e1b1047b,vol,4402,2022-03-26
59f9cc84-02d2-4b21-84ca-91a65b09c757,dfbe7d73-4334-4ac8-ae87-6522a522a766,vol,4765,2023-07-03
720b1f82-1a0a-497a-9b39-1cb61961d041,1e6bdd39-11fb-4473-958f-e846b13df03e,incendie,714,2023-09-08
6753c0dd-05ae-459c-b5c8-3b908e5a59ef,bbebe1ef-b4e4-4ae8-ba94-460901913650,vol,5023,2022-05-02
bb9e9042-e26b-4004-9b9a-b48a162e7635,9362f934-868e-41ac-9990-0f73f55a4ade,catastrophe naturelle,7068,2025-01-16
17344f5e-66f1-4962-bb2a-c6c6b2caf84e,f1282a0d-876a-49ee-b836-e49efc7fa391,vol,9713,2022-09-06
187466bb-8c66-44c1-a498-52ab3fc8655e,a5795cfa-b782-45f8-8842-f364f9decb5e,incendie,3390,2022-09-19
d2427c2e-4147-4f85-8d02-8da93c3adf89,d618c031-d67a-4889-963e-d4cbf82ad08f,incendie,7755,2020-09-09
36f91cfa-4201-4c92-a6e8-1f952eecd5ed,6779e241-dad7-471b-b45f-7934474d6bbf,accident,9856,2022-07-28
dc58c44f-e3cc-44d5-b774-b850d06ce99d,b605ca25-428f-4655-9d3f-490f509baf01,accident,9843,2020-06-26
5fb43049-b01d-4ba8-a054-a567c8e4f3a3,053ae5c6-7207-4802-8df7-3f263a3a3141,accident,1199,2022-07-28
fd9acb80-2d4f-4b79-a436-a603be7e2b03,9a5afd9f-1156-4c8b-b711-e8f7bfe94d07,accident,7990,2022-03-05
6343fd35-ee6f-4610-a39c-b84d04979ad0,9b9529d5-9452-4e33-8226-b4d136597319,vol,6759,2020-11-03
5b5e7be8-66ef-42fe-a879-f80159e7e82f,cd55ad18-237d-46e8-9e8a-29898f4598ff,catastrophe naturelle,1519,2024-10-14
4c6f4524-b388-4d72-93ea-dfe077f4dce3,a5ce701b-86a1-4f94-82c7-ed5063d07e99,incendie,6502,2023-02-17
ff494ccb-4acf-42b2-a28f-8d5cf641794a,d5f4ddb8-47d5-47b5-a50a-0149cdbd8a6d,accident,7374,2022-02-16
52a0b292-020c-408b-86a5-ddc1e71156f2,c02a3597-5aff-466c-8076-6d5e2da6d5c7,catastrophe naturelle,5476,2023-08-09
ce0697f1-2e34-4d33-a813-e4b507b7c6ae,d83ce3a2-a8b1-4075-8607-62bf06c9455f,vol,7239,2021-07-01
8c8b73f6-5289-48dd-bde4-86b301c2ef71,e3ea02da-228d-47b6-a1ed-42210e3cd266,vol,7664,2020-11-09
fae2d9f0-918e-4345-83b4-4a316423c173,beb6bff9-8a2f-4584-b959-5060105f7921,catastrophe naturelle,3449,2020-10-04
ad447fc5-a839-48bb-8fcf-455dc75986c8,95b31777-b7c6-4612-bd7e-2a2a6fdefdd4,catastrophe naturelle,1619,2021-05-13
a25b7f83-cbf3-4d3d-bffc-affe7f299084,9da67c89-ec2d-4b84-b5dc-048abc5478d0,catastrophe naturelle,2840,2023-01-19
c130e60c-0d6a-491e-b3c0-a41c252b743e,0bd31f7d-9ff1-40c7-b85b-66cf6065ad90,incendie,837,2022-03-26
40953899-87c1-4169-8e31-62647601af0d,6c7db2f5-4928-412b-b8c4-c1f2a6abecf1,accident,3982,2024-08-21
20d770ba-261f-4f69-bd66-e347758207f7,17bf650a-a042-4fae-b8cd-89b5d16a5a45,catastrophe naturelle,191,2024-03-26
af09f768-bd3d-4491-a90f-93b0a3627c52,27ce6e97-2d02-4322-89b2-53ad18f962df,incendie,2837,2020-10-22
fbdefe69-4f92-4544-a092-52b69513b747,b71f2e64-eae6-4509-9054-8a9840c91fbe,accident,7364,2022-02-19
7dc7e031-86a9-4fde-82c0-88e47611e739,85b19af2-22d4-435e-8ef3-a2e558a4b619,vol,5429,2023-07-27
d23dfe2b-39b5-49b9-b571-caacea9f5093,be2770d5-c9e8-4908-863f-7946a88332f1,incendie,7579,2023-07-13
d9ec691a-aaf5-46d2-a4a9-4979cbe93c2a,eea7688d-f1cb-42b6-9382-108ac381ca8a,accident,9960,2020-05-15
28cacdc1-6cfc-4782-88fe-e6b9a8e1275d,bde6de61-7e00-45a6-83a5-384d67f92f0a,vol,2546,2022-03-04
d9336a5a-8be8-485d-ad03-94ef1cdfdd2f,4a4b124b-1951-4dd8-8d03-d81c7017f924,catastrophe naturelle,7230,2022-01-18
e7192de4-6ecd-4d0e-8f0d-0ed198238647,2a2efe98-a438-44ed-8618-79e39165391b,catastrophe naturelle,4660,2020-09-16
d56c7dcc-f4b8-43a5-b99f-5b5b72ddc53b,d618c031-d67a-4889-963e-d4cbf82ad08f,catastrophe naturelle,4631,2023-04-12
f898581b-091b-40c0-9719-75f8132dfcc2,a5775e0d-f57f-41bf-8b5a-aaac67c66cb9,catastrophe naturelle,4475,2021-10-31
10cb62ed-1bf8-43cb-aab8-2e3ecf98b08b,fc10a6c2-fba8-4836-a77a-176cf19c3cb3,catastrophe naturelle,1947,2023-12-08
8949942f-094e-4b3a-ab6b-74ca9167ba17,92c77976-ad29-4fe2-9e6e-f5b0f7c91b36,incendie,6388,2022-02-21
eeb148e1-785a-4192-80be-1d9ec7bba9f0,6ecede50-ee24-4f6b-96c0-e84973743060,accident,8480,2021-03-26
23bc2cf0-f01d-4ab6-a546-5968353cb5bb,96cc8af9-788c-41a3-ab59-767583405e15,catastrophe naturelle,2319,2021-11-27
23728fa2-d317-4674-b55f-247c22304983,be7ad097-b6b4-42e8-aca4-6441826fa3fa,accident,1755,2020-07-29
5f7feb19-7725-4f90-a875-18ee448ed01f,2fb3caef-55f0-48e0-829c-f90c8979d0a8,catastrophe naturelle,9571,2023-08-27
47787a14-93cb-4f7c-9d47-fcfb9c1a0230,efa0dac2-fe6f-4532-a4e8-f2267c277d9f,catastrophe naturelle,8929,2021-04-24
e1693490-7ac0-4592-a3b6-54badaa1e630,243b02ba-7bc0-453a-826f-912b6180bffb,vol,2486,2022-01-20
70cc502e-90c5-4480-8dbb-16cfefa583f7,10877adc-8d58-45dc-a7b1-3aa6dfc2f341,catastrophe naturelle,6607,2022-08-20
a4ed93b4-1096-4de2-a116-0a8df661adb3,e0731b32-1daa-42c5-9dfc-1d5508fe6412,incendie,3178,2023-01-05
f23b0adb-2471-40fa-b602-fa011b0d16cf,eae2171e-f6ee-4b65-8da7-7f5b76bb58a3,vol,9804,2022-01-02
5bad5065-0b39-4e67-9671-73a2c6edddc5,73728852-a53a-4c07-83fa-dfa045e9502b,accident,6847,2020-12-12
5612bfc2-2730-4feb-80dc-7fc0da967c09,142c7690-4cae-4b2c-93f8-8ea22081d77b,vol,7469,2023-04-26
51a36801-76ae-440b-b674-f328c3352df1,57e953c5-5f06-464d-90db-b52b72666397,incendie,5698,2024-12-30
567434ed-b5a4-4d18-8a55-cf06afc27969,ea36e9e7-5eb8-4c52-9294-0f82beebac2d,incendie,370,2020-04-25
1fefa903-4c6f-422c-ae71-484e8289af0e,eae2171e-f6ee-4b65-8da7-7f5b76bb58a3,vol,7063,2021-09-28
d73d5968-5395-40d5-87a0-f71cb7296f2b,b00010c1-5d1a-4d60-8cf7-acaea40f288d,catastrophe naturelle,7587,2023-08-15
4c3102ac-d2b3-4ba9-97e2-e2f84c1f09c6,a400a9d3-11ff-4e8c-bec6-00ea6d9f274b,accident,1654,2024-08-10
9ca38a29-28b8-4bc6-9cb9-4ea21b210779,89feb4c8-7ed4-4bb0-b354-af43c33e61cf,vol,3191,2020-01-12
c5d2b9ab-a486-487f-8dbd-097686f519a3,2cd45710-1cb8-4913-a2bb-373630e60eb5,accident,9274,2020-06-07
ae5cdda9-4740-4b23-85b7-beb8075de1e6,84da7e07-9505-4570-a89e-22161ce8ed29,accident,9796,2022-01-03
f622515f-b8c2-4983-8d40-ef47db5046d3,4cb8c6a9-202e-4db2-8c20-d9b21326ec84,incendie,4148,2021-08-17
1a6d5b71-58c9-494f-8f32-e239eab2bfba,119ba3e5-b588-4f97-b4d2-63dd8b4d2589,accident,3101,2025-02-24
3acf659c-d7f3-43a5-8283-decc13600c24,a63a6530-a616-4d99-bdd0-c5728fb85e4d,catastrophe naturelle,1545,2021-03-09
1d2d21e2-9936-4394-b144-f3fb666eac64,9f44f539-76c5-4b53-8f1a-997b305e8759,vol,2401,2024-03-10
58f4d29b-6762-4e14-b8ff-95358e55dead,bfb6a9ce-ad77-4537-b161-ff778dde9d29,accident,5330,2022-12-15
af2b51be-ec5b-4dbf-8526-eeef7e79e7f6,3a96e049-3b42-4f46-9fba-252eb102bc88,catastrophe naturelle,2184,2020-11-08
