id_contrat,id_client,type_assurance,date_debut,date_fin
2f5c4379-0d55-468d-8fbd-c3c3faa263d1,2553c3c9-72e5-4249-89e5-d74aaebeda6e,santé,2008-09-17,2003-11-15
74d33d60-d498-436a-9f88-9aba8733eef1,87a1478c-1bbc-4421-aaac-6b15cd3370c1,santé,2000-12-28,2008-12-07
22b8da7c-c836-4bc1-a4fd-5af869845e94,a9d6b8c6-18c3-4fb0-8f5a-c694a747d513,santé,2003-08-22,2014-08-21
4c8ca229-7213-46a8-8165-5bba31e95835,b0164e8e-bf19-494a-8cbb-2101b33e7cbe,habitation,2023-01-15,2003-05-11
caa5e5b3-91f5-4fd5-9038-b541ebda0649,fbcf0282-505c-4798-9ea9-61ad8b95163b,habitation,2014-08-03,2006-08-28
0285636b-bde1-42af-888e-08ec20cf824d,f0be5c55-5204-44ee-b445-3b960d417e8d,santé,2008-05-11,2011-02-15
0d129741-dee1-4b8f-812e-494c951d0f80,02ba2baa-3db3-488a-b2a7-0ae46b04d995,auto,2009-05-03,2020-08-05
4018002a-6555-4d89-a17b-abdca4429040,9b2f0dd8-2c86-4d2c-b7c2-76f67a2d5de7,santé,2008-07-12,2004-10-04
201b2f0d-d9b5-4485-87e3-7127a90a0d28,f5c54ee7-4b6c-4a1f-9666-2c529bbcf38d,habitation,2000-06-08,2009-10-19
ba387aba-2be3-450e-accc-a7a5eb8595d0,7406c90b-8591-4abf-b43c-e93c590d304d,santé,2002-03-10,2010-11-11
c8923fe5-440f-429b-8f3e-5c44e6affb07,420f2181-9fe8-4c1a-ad72-73880613f75d,habitation,2004-08-17,2022-05-29
dcb40c07-dabb-4e41-b659-bc4f3622fec9,f1f0fa1a-e1c7-447b-b6fa-161b9e5b6d64,habitation,2016-11-25,2017-08-19
f4af0f80-1608-4826-b8a9-39ac7707034a,75fa23ae-03b4-4b51-9b47-5fa7dad34ad8,santé,2003-03-24,2005-05-13
37c98607-a8b5-44e5-a83e-f1ae1045a193,a63a6530-a616-4d99-bdd0-c5728fb85e4d,auto,2003-11-03,2019-05-28
afa6692b-5dc4-4417-b95e-7d69f4b1d38a,c44d5107-9723-44b0-a8d0-8355576f3232,habitation,2003-08-23,2016-09-19
3739a079-ba66-466c-95ed-5565f84be144,4318414f-425a-4ef2-bac4-71f5b4cd32ad,auto,2012-10-11,2020-01-30
222dd58d-726a-4e38-ab85-a0692553e264,f28e3d76-3f3b-4c58-803c-52801819fb6b,auto,2016-12-25,2013-08-12
c67481be-36e2-484e-9b7b-8687c3dfab84,e095cf28-2d31-44cd-83fe-905bc22094a7,habitation,2018-03-10,2016-02-21
8d5d46f0-561f-419e-babb-07f22c1feb85,b00c4071-7b69-4e8b-b179-6ff40537153e,habitation,2021-07-08,2009-09-18
d42ec5c0-912a-411b-a854-88a78c44b5b6,87bd07a1-d664-4ea9-bdd9-8525e004a393,auto,2003-12-26,2013-07-27
ff4ef3e0-89b1-493b-a247-bd33f1ee7e4b,3b076647-3581-4733-8382-73c4d918a36a,auto,2004-03-23,2003-05-07
e3197c43-e3dc-4687-b6ae-54de9536f2d9,1edc7b80-e511-4856-a441-bd79718f8aa9,santé,2016-07-07,2001-06-30
73ec70d5-df04-4d46-9bf2-97abcba1981a,b3a7ec14-5509-473a-ae18-99e25ac3fd4f,santé,2002-04-13,2012-03-15
695a7ccd-5b2a-4fbd-ac60-bab60bba0c5a,f7b8f687-ae6f-446a-b485-9f1d43a53c12,auto,2004-01-17,2004-05-21
f868cd3f-c4d2-47b1-94e4-66717ae41812,3b7a41f9-b735-4359-af83-e143eeadb17b,santé,2004-09-25,2003-06-13
d9647077-d5e1-4598-bfaf-4c88e9085400,4373e3c6-0c8f-4a73-8896-121c59b0c9dd,auto,2018-08-24,2002-09-13
002aeeaf-bc2b-4268-866c-9a20de1a7a29,847bbbaf-d8b7-4e9a-821a-9d7e041291d3,santé,2011-07-06,2022-06-14
56631f9e-f05a-4f76-821f-93d535a4e955,eae2171e-f6ee-4b65-8da7-7f5b76bb58a3,santé,2002-07-02,2022-03-08
9f7dcd7f-bf67-4035-baa2-db10a49049c1,64f7dae4-c5b0-42d5-ac3b-3e50b0069dcb,auto,2016-01-19,2011-06-22
11c5ac9a-fe50-4fb3-8926-22c83700f800,0eea2c66-e9fb-4e36-be81-8b45b9a79987,habitation,2004-09-09,2002-10-13
fd895f08-b704-4176-819e-df365717fa55,c61a7c1d-1e62-4156-a11e-50d8899c6919,santé,2009-12-26,2006-12-27
2390549e-7271-4475-a229-0a52d82f49be,3f210ca8-a536-4d78-877c-464093781a1e,auto,2011-12-19,2023-09-11
f089b70c-9be5-4a4a-a806-dcdb62bb10a4,df82ca4f-9a76-45b6-b8dc-11613bce5c85,habitation,2011-12-13,2010-03-07
08f8bcc5-f1ee-41b4-98d3-5acb0b3eac42,bf5b3481-de0e-4f84-9e88-7df29a0c0bde,santé,2018-01-29,2016-10-29
cb86cbcb-5009-482b-bfe0-74fc3a2aa65d,e8bef608-7905-4044-9da4-b969a17a72aa,santé,2024-02-20,2000-04-13
b31d5626-c11f-47b3-85fa-fff5ef7ce2aa,6a3535bb-4752-4a55-b9eb-02b01083bad6,auto,2021-02-22,2007-04-17
5f2fda1b-aef8-4297-b70e-4ac5a241ff7e,51dff927-0c6d-4e42-81f4-eff5064663f7,habitation,2010-07-21,2024-09-03
0ffac9fe-d4cc-46bd-a462-1edc060cf546,9362f934-868e-41ac-9990-0f73f55a4ade,auto,2024-06-24,2016-04-04
17fd9b12-ae22-4b45-8223-f0e6f913edb1,ad49098c-97c3-49e9-8b82-574b57ed2ad7,santé,2004-02-21,2007-02-11
612c0ee5-61d0-4d43-91a6-483be2bd4602,ab46b1fb-d9ce-459f-a6cf-b98f9f7fb1a8,santé,2021-04-21,2017-05-28
816568ad-8fdf-412b-9f11-34727b99eaee,60851b27-72fa-47c3-8c16-1d538754bb07,santé,2018-08-24,2023-05-24
ce7ab363-c419-46f2-9cfb-be289a45662d,f86e8b14-2e42-4c4c-b4b9-a7cc524bb663,auto,2002-04-08,2002-05-07
f29381a8-4b3a-49ba-8353-5eafc4ceb8d0,912892ba-f2da-4e1a-8e5f-cc6cfb5303c8,santé,2007-10-09,2004-02-24
f5fbf432-b04e-4266-afba-fd6dc60ec822,6f8372ea-ebec-429c-8931-76758bc5f1da,santé,2003-08-13,2000-05-28
037760ed-8b80-4347-afb0-df7dc42a2a8d,ba73f4e1-10b8-413d-a631-9b11245d0a27,auto,2024-01-05,2015-07-10
d3be56c2-7b11-4a39-b906-2c3017f4aa46,340841ca-c562-4bed-8a2c-669dafdbc1ab,habitation,2004-02-17,2009-01-29
0617657b-bfdc-4840-be69-65777a61c9e4,6c46c88d-4a33-4d62-855e-e2378d07eae2,habitation,2009-05-06,2013-07-27
94b5b236-0678-4e49-9cde-f6e6eb6017e2,67bd8f9e-c7cd-439b-a113-7b754e88ffda,habitation,2003-06-23,2007-12-28
0f4e4601-935e-47d1-93d2-4ffc32e64f6d,c47d1d66-8c0a-44f3-b5a4-0b0366d84bd2,auto,2017-08-17,2017-03-24
f0d0dfb0-67e5-43a3-b9e1-0c3722981b4d,7571ea47-cd20-4a2d-a242-3a80d0cca5a9,habitation,2000-04-13,2005-09-30
9bea9db0-9a93-4b52-bdb8-179410b56d9c,02d82d4f-40aa-48e8-8fa9-d7c742d4e2e6,habitation,2007-06-19,2014-01-09
aeb7edc1-97a9-46c9-831c-7ad221aed211,fc09551f-c1e0-4a54-9763-d54d290a6a00,santé,2020-02-14,2010-07-09
061ba2b9-1d42-4a2f-9b16-c5d68cd610ef,38971f47-68ff-4729-9705-50639d9d4fbc,santé,2012-03-30,2019-09-28
80e0da4c-ac26-43a7-8ec7-e3f7285ab3b5,06cbe701-0853-4189-9fc7-3f66be878173,santé,2019-06-13,2011-08-18
85fcd7eb-cf6b-461d-834d-0d009d8105ad,40dbd604-a804-498a-b58c-7cf095fbd411,habitation,2022-05-08,2009-05-08
0fe477cd-f363-4790-9868-2a4808bd9e82,29a2786d-80b4-4218-96d5-21943bb9e67e,santé,2000-09-22,2022-01-22
127664d3-00f1-4581-a4fb-71743e518f26,eae2171e-f6ee-4b65-8da7-7f5b76bb58a3,auto,2008-01-22,2023-03-01
f8df8fd3-c234-48fe-a891-51dfef41161b,fc242b7c-2f61-4027-a23b-b946f34f6f69,auto,2017-07-16,2022-03-17
45b89126-985d-43f6-b90f-2f06a650ef3e,0c858c02-00d2-438e-8697-98cf01cc6fcc,santé,2014-08-23,2023-10-20
cfd6ffe9-26f1-4ba4-abd5-6aaa539b952c,f0be5c55-5204-44ee-b445-3b960d417e8d,auto,2017-08-24,2023-06-20
324139ff-5002-4b08-a8c5-644a2d0e8e68,b221a101-c7eb-4af3-8cce-8b2a9131dd22,habitation,2005-05-06,2022-12-27
01c1e7d5-136d-47d7-8a5c-c31a0d398542,350c7e3d-e4b8-46ea-93a8-6e6df9ea2b6b,auto,2018-08-31,2008-07-10
684ccbd4-04c2-4f4f-8c55-40103ca0b8a8,2e27ad1d-3c72-4508-82e3-6b0c10d3f262,auto,2006-03-15,2020-10-20
6ae55fc3-e826-4f32-85fb-445e2f072287,011bcc74-6197-4544-9a3c-fc87d36a32e7,auto,2007-04-24,2009-09-02
9684ac07-0322-4185-844d-c3768fd2a61c,d8eca8be-1e85-4a00-895f-8f2dbb6f01f6,santé,2008-03-12,2008-06-11
3f95f321-f9c8-400c-9e76-5147651cf8aa,954153ba-46e0-409b-a6cd-65c6dca80c88,santé,2004-05-29,2004-12-25
c08dff7d-45d6-4706-bf9c-ba23166db30a,c6f6c2cd-07dc-46f2-8379-898829adc92f,habitation,2005-01-10,2015-02-12
1a164c94-ac33-447f-b3ef-f0f42d06f044,7fc9d0da-ca3a-4519-9821-11f90a1ad6a0,santé,2005-10-17,2024-03-28
42de5a1e-81c6-4fa0-a755-3425d1497f96,12640cb7-ca09-4d5c-9e6c-1cbcb91d49ec,habitation,2001-09-19,2021-03-20
16036c61-4fd5-4e73-a7f4-48ee449121ac,fd2bfb00-c383-4001-b9e9-9c4275f522da,habitation,2021-03-06,2018-03-16
f54b43f1-d140-434d-82d9-e449beab5dd6,053ae5c6-7207-4802-8df7-3f263a3a3141,santé,2007-04-30,2020-10-06
24f7d741-a220-46f5-835b-cac3a5330898,9da67c89-ec2d-4b84-b5dc-048abc5478d0,santé,2013-07-18,2006-02-13
b1dcc3c1-fdd3-48e4-8d0d-22d2848db339,6036880a-b27f-42e5-a9a1-df5420b74d5c,santé,2007-06-06,2009-10-08
fc9ed5ac-437f-4389-bd35-7e948d07470a,06c36346-a887-4edd-8d5f-3a93896efadf,habitation,2010-09-13,2000-04-08
238f70ec-5f77-4566-b413-e99e7dc30fab,0eea2c66-e9fb-4e36-be81-8b45b9a79987,habitation,2024-01-16,2003-03-26
363e4732-509f-486f-8403-7abe1b8736fe,e1a2e35c-ba30-402d-be41-075a06ddca92,auto,2017-07-18,2010-04-04
485febfb-d76a-4e97-bbfd-3bf94c6bedb2,6eb8cdbd-a0e1-4ae4-9892-0c66008b4d0a,auto,2013-10-12,2010-01-18
74494d21-d0d3-49ab-9ebc-0427e4dcec9f,1e97eff2-6e42-4224-831b-10ed4fe46ef8,santé,2009-03-29,2001-10-21
70b5ea95-ea9a-4b6d-b266-691029b73946,4c6c2141-ec1d-44d2-8ebe-57111543a355,habitation,2018-11-25,2004-02-17
2674a83b-d392-4101-82e3-27eb18aa1936,bf5b3481-de0e-4f84-9e88-7df29a0c0bde,auto,2004-12-23,2004-09-08
a861b79c-ccaf-4eeb-9219-c83ac1a8c087,857ba0fe-f2b5-424d-84ad-e9d19bf1a145,habitation,2017-04-02,2012-03-14
18598336-7ad3-476d-99e0-ef649b95561b,a779ab81-c53d-45cc-be19-b3a0242ad833,auto,2006-01-23,2001-06-16
edf923a4-6324-4698-9515-b45d53f5b4d2,cf6c9bf8-95db-40ae-a704-bb09f0ea3e48,santé,2023-08-27,2009-08-02
adf30d8b-b6bf-4f10-a530-b2ae39330f19,f63c6478-0142-473d-b04f-55fcc3ffb4d1,auto,2014-06-08,2021-08-05
4d718d42-5185-4a27-97d2-d1ffee4c7784,5db88bea-b978-4cdd-9949-93c95fbc8ae4,habitation,2009-01-20,2003-10-04
25e55303-0771-4ca0-9174-409b16051bf3,3b85bf80-0136-453e-8209-d8fc5ad52945,santé,2014-07-23,2017-06-14
696129de-be5e-4f64-a03e-5422f3f39d19,2285e783-af3b-4c7d-b048-a7a67d1e9eae,santé,2017-03-19,2024-02-27
23b1c422-67bd-4d53-8c16-9ccf162fe57f,160a645f-6cd1-4c94-aa12-49a33d218371,santé,2023-01-23,2018-12-04
35fd5e5c-f3c3-4c58-80bd-ecc6b67d48d6,8d8871f7-107d-466b-b08e-1e466c18f502,habitation,2023-12-24,2023-11-26
3a92d585-d219-4df9-82fa-cf3876ec4391,77339cb0-fd37-42bb-9d48-f5f1641f443f,santé,2018-04-21,2009-05-07
a3e44d0e-9851-4118-9e42-aa66abf8890f,c89bc938-c07a-4316-b188-22bc4d46d766,auto,2020-11-22,2021-10-18
5c08c922-1d9e-4a1b-93af-737669723a37,6eb8cdbd-a0e1-4ae4-9892-0c66008b4d0a,auto,2004-10-02,2000-01-12
b89dcc70-675e-41d7-8eb0-dacc94f0ce5a,2382e1b1-de19-4804-af69-9d74bf430161,santé,2000-09-04,2023-05-28
4c50de01-1318-47fc-a569-c6182fd9a3f4,c2f3b826-f433-4f0a-88e6-c061254cf6da,santé,2017-04-13,2000-04-26
ab96cd69-f267-4f4d-bf9c-69451608e73d,0d5459d7-3c89-46bd-84f2-63ba2f28b525,habitation,2024-01-22,2008-11-04
8b1b08c5-b6af-4ffe-a41a-a1065cfa42ef,a555a2ec-3499-47c9-b349-5fa6b831115d,santé,2017-12-17,2010-10-12
1bc7ce94-eb21-463a-926b-b13321e6fa5c,d17a43e5-47c2-4324-9655-00dd1b3468eb,santé,2019-02-16,2022-01-09
bd2687aa-635a-4cdd-8916-7268080f9d56,bea86a16-5543-4835-99ea-ed91a45619cc,santé,2017-04-28,2003-09-16
19b286dc-ced9-476a-80d4-f76861ac2a78,b1365535-cfc1-457d-9f2f-736d81427cd3,habitation,2001-03-12,2000-12-29
444f52db-65c6-4795-8d05-e3778d4ac2db,62c971a7-8e82-4bf4-b950-e193a8552308,santé,2019-09-11,2006-01-10
c60562b4-8727-42bb-a54b-d7c1f978e85f,65995b31-d1e2-4c5e-847f-38cbde26a71e,santé,2006-08-28,2013-07-29
34593c7c-ad11-4921-b847-73a58271b5fa,d88c245c-9a52-4ad5-9ed3-6910168a4047,habitation,2003-07-09,2023-08-08
f83b68a0-df2a-4d81-92d8-fbb2f3183412,678a3bf5-7100-4fcd-aa89-1c6f540da445,habitation,2020-07-29,2019-06-19
f7ae89ae-79b2-48ee-84e4-90cb852688ce,aa3dc2d4-5965-4c85-a704-c0fb6718e6f7,habitation,2000-03-16,2001-02-08
4bcc5fc3-1baa-4cd8-9d80-592962e0ca82,87a1478c-1bbc-4421-aaac-6b15cd3370c1,auto,2011-06-28,2011-10-24
de2b80bb-87be-471d-8791-6ae9ec6d0eb4,2cb126b9-5fef-4913-96b7-6c0b07184c22,santé,2013-06-27,2022-08-09
99a3fa49-a354-4b4a-b81e-32d26c9d5579,ab8b5ad7-9578-4267-b0a0-34a196e7fd52,auto,2011-07-30,2001-12-02
7363ca99-0319-4a8a-8494-d71a3e72665c,ee3de0bb-6e2e-4172-94a6-cab2a1dee828,santé,2022-12-28,2001-07-16
6695216a-4fb0-4d12-96d9-c4ee2014be41,92c77976-ad29-4fe2-9e6e-f5b0f7c91b36,auto,2015-10-12,2020-02-19
52d4c5d6-dc33-4cbe-9880-a59e36364255,22aecd0f-89e2-40f9-beb9-012d301730e8,auto,2016-07-08,2015-06-13
6f03d081-ff45-4105-a643-2430e7ff036f,a5ac6343-1d66-4a78-a28f-af696f3b6093,habitation,2011-02-05,2003-06-29
27335e80-6f16-4768-bcb0-0af1d2dd9777,75fa23ae-03b4-4b51-9b47-5fa7dad34ad8,santé,2021-12-29,2015-02-09
f03b91d3-e8d0-41bf-ac4f-99cd18107728,eea7688d-f1cb-42b6-9382-108ac381ca8a,habitation,2013-03-14,2004-12-21
8b5be3ba-c33e-4d7b-acfc-dfac22d47bf3,e88a706c-4be2-4fe5-b270-4bac1f9b4648,santé,2021-01-30,2010-12-08
3e037eb3-489e-4543-be93-77c3ecd73d63,47c9a8ac-ef96-433b-85e7-4c8031557509,santé,2011-02-14,2006-01-15
8567acc3-5dbf-4eab-b041-a9ac20cba229,a555a2ec-3499-47c9-b349-5fa6b831115d,santé,2018-11-25,2015-11-10
8b2d81e6-d77d-4531-906e-5c4f4e82ac0f,7e3946e7-6c59-42db-a612-49524bd29df9,santé,2003-01-27,2003-06-16
131732fc-1647-46a2-847f-7481d1c118eb,fa11abc6-b95b-49b9-88cb-f75bf47ee983,habitation,2021-11-01,2018-05-20
0c81a6ee-d389-48a9-9bc9-4716d0dd53c6,508d55c9-d7a5-4c36-abb0-87041cd9dee9,auto,2005-09-24,2016-06-09
dcbcb82c-505d-41a7-b337-cbf483457ed3,f28e3d76-3f3b-4c58-803c-52801819fb6b,habitation,2005-08-11,2006-10-14
89f8289f-a8b1-4cd5-87e9-d3c10365a781,c89bc938-c07a-4316-b188-22bc4d46d766,santé,2018-06-07,2008-03-28
6f1d898c-442c-4776-bc00-8f31ab71d8a9,9ef38120-81d5-4b2e-8ba1-076813851533,santé,2018-07-11,2020-01-08
541d03c6-18d9-4813-97d4-5d894c594325,66082d91-8153-442e-b450-4525f2c4def8,habitation,2008-06-28,2018-01-31
ab7192d5-4678-4031-8508-a470a9bd7641,bde2eaf3-5db8-41cb-9b7c-fc2f35a5e447,habitation,2006-08-18,2001-07-01
74abdf2e-a299-4f5c-85e6-4976f8f347ae,377f31fc-f22e-48fa-9b9f-7c026621d62b,santé,2007-07-30,2024-09-30
b3d90fca-0f2e-4ee4-a05a-b96030bddd6c,20f43af7-7353-4a92-8053-a4317fad98ca,habitation,2003-03-11,2008-11-24
cf8b5586-1702-4c16-8bdb-84ee4c5d68bd,f9b1d8c9-5379-484a-943f-1467c015b6c5,auto,2011-12-15,2018-10-11
3a637ae6-3662-4569-8065-66e287498cb3,9ef38120-81d5-4b2e-8ba1-076813851533,auto,2000-04-09,2021-07-11
60bab01a-d90c-40b2-ae98-a0ff4253381b,54250da4-ada2-4c26-aef0-a7ebc3d15b90,santé,2010-04-09,2019-08-09
b6c080a8-bee0-43fa-89ed-293444dca531,9ddf3f3c-72b1-429d-80cc-91f1447636cb,auto,2020-05-07,2000-04-08
900202dd-2163-4913-9c51-2deae265e204,611eb231-d49b-42fd-98bf-2c10e1b1047b,habitation,2007-04-21,2007-06-04
79c95dc4-d9f3-42fb-84cb-5b5fe6dfa4e3,7571ea47-cd20-4a2d-a242-3a80d0cca5a9,auto,2022-03-09,2001-08-02
5c8e2ea3-3c16-4475-9e6c-a18130aaa030,5574c017-d368-4869-8191-7ead18af0988,auto,2014-10-05,2014-11-01
eedfac44-ed8b-4aa7-848b-f20287a97091,25390c22-107f-4da1-87eb-389c490cabab,habitation,2020-08-12,2014-12-23
62ac73cb-e5cf-4a17-807b-42877faa3e01,de4f069b-ed59-4e80-ac3e-057c02606f11,habitation,2008-02-22,2014-12-14
1e9901bf-a669-48ae-9dcb-b086fdc38400,c8584b18-c8f5-4f8b-bfc0-61fc30d7fbb8,auto,2016-10-07,2011-01-27
7f05c000-6094-42b0-8631-1b9235621ba7,17bf650a-a042-4fae-b8cd-89b5d16a5a45,auto,2014-03-11,2021-09-11
5c38ffbf-52e4-4666-84bf-0e1c7132a16c,a5ce701b-86a1-4f94-82c7-ed5063d07e99,habitation,2021-03-25,2018-11-10
2942ee7e-8075-4cc8-8513-f6d19e3409f2,5cdde929-44db-406b-908f-12719afed5a0,auto,2021-04-01,2007-01-18
3fe12053-734c-4627-aabe-03e8f8f3e9f6,c259bb9c-d2f5-4658-bc87-f8487f0d9252,auto,2002-06-30,2004-07-18
c7d044c8-b3b3-4457-8c18-a48875c93f56,98e05c26-c38b-4af8-ae64-beeda88c10fd,santé,2012-10-21,2007-05-23
4ff69a57-f640-47a8-a158-fc60aca2ea3a,02b5d3a4-ad21-48a6-ad29-5fcb00de6379,habitation,2023-11-14,2010-03-05
add38040-8919-4f34-ba2d-eea2b045ae62,2636f0fb-a596-4616-ab55-4b8789c3a2f5,santé,2024-09-27,2013-10-01
74f133c0-b7b6-4979-b78f-68c1459f38ff,77ff6014-3559-4810-ac64-db97f88aa9cb,auto,2005-01-30,2000-09-28
ab01a9af-b1a0-42b9-9776-bf87904b4170,90ea2346-c635-4b26-ac90-c1edc50b6cc7,habitation,2010-10-12,2014-07-26
efeacdee-ec02-4901-8a19-0e0c140a20cb,a03e8efc-d8e2-43f9-9d3c-54caa952c52d,santé,2018-03-30,2001-02-20
b2cfaf30-b11b-40da-9a4c-89866ef3d257,a8e22e25-78b5-4371-a362-d38cdf3111df,santé,2013-09-21,2005-08-06
f9a3822e-b843-4886-8815-2066cb5be7a3,b14c16c3-d149-4e63-ba7c-6cbe467bc04b,auto,2011-05-07,2019-08-29
5804f8a1-7771-40f2-adfd-47b6c3e870df,f9570a11-f3d0-4214-a132-8e880796e478,auto,2001-03-20,2002-11-24
a9b856ba-4f25-43fa-afa3-ad28015308e2,73c5a7c0-8238-47e5-a132-6214525f35f4,auto,2023-08-13,2003-04-03
8ad0ad5d-6a4e-4113-8f66-786b1a43092c,e714b6d4-8d8c-46c7-b191-5de44b722671,habitation,2001-02-05,2021-01-13
28448d44-abf6-49a5-a0de-ad5735839e5c,e5245622-6119-47bf-baf5-a5c07512ac1d,santé,2009-09-12,2012-12-04
5aeefdfa-3f2d-412e-b3f1-e5a26d8b71e1,92c77976-ad29-4fe2-9e6e-f5b0f7c91b36,habitation,2006-12-28,2000-11-22
40141bb2-6135-420a-9ba1-a0846e4ae2f1,83c1ee97-a9ac-4c65-b456-b7ed2848fccc,habitation,2001-01-01,2015-04-29
6dec6034-871f-4100-a21a-635223889d28,420f2181-9fe8-4c1a-ad72-73880613f75d,habitation,2020-09-02,2005-04-11
e6f82d70-db67-4a9e-9fdc-376206c8e952,220e9013-de1e-447e-b0fc-b61a0082c3de,auto,2015-03-29,2024-09-20
ccd5d8b5-a20f-4ba4-8661-63edeca1218b,8ca73827-78de-4b1c-bb04-5284174608f7,auto,2006-02-22,2002-02-07
03c911a3-4c1d-4514-8534-a165ba9a4daa,6eb8cdbd-a0e1-4ae4-9892-0c66008b4d0a,auto,2015-03-05,2000-05-09
1908ee5a-9509-4c0e-b3c8-29065645295f,913ac324-64df-49b7-a8f6-3f81f5597363,habitation,2006-08-01,2019-11-27
180eea8e-61dc-4e7d-9016-4b46bcf2956e,4052bd59-3da4-41b8-bd2e-1251945ee2eb,auto,2023-08-07,2010-02-26
b465b88d-bec1-4b17-a0e5-ed804d7494a4,68615504-6f86-4a3e-9361-71ba0e99ed4f,santé,2008-04-23,2004-08-03
611fe00f-8f07-4636-9c2b-93c358174717,a9d6b8c6-18c3-4fb0-8f5a-c694a747d513,santé,2011-12-08,2007-08-15
8ce85100-4918-4e83-a70e-3b67ec10a2ff,ee798c0a-4535-4d38-944a-984950ea0572,habitation,2018-03-15,2006-05-17
30b93243-8fa9-4038-ac9e-995f30d27832,82c111fa-35bc-4220-9f56-9b7df04236c2,santé,2012-06-19,2024-11-10
db95ad46-8add-4ff6-8e94-228381f33e7d,12640cb7-ca09-4d5c-9e6c-1cbcb91d49ec,santé,2007-02-11,2000-01-19
e53bf9ca-7df3-4ced-98b5-d973a5534bae,5db88bea-b978-4cdd-9949-93c95fbc8ae4,auto,2000-01-30,2021-01-01
07aff873-8aa9-4a45-a66b-c145f066b4c8,af1e8432-0ec4-444f-af1c-1285a3faf4b5,auto,2009-08-05,2015-04-14
4cbe3889-aa8e-45eb-ac3b-53b8411de86e,ee3de0bb-6e2e-4172-94a6-cab2a1dee828,auto,2000-09-03,2021-02-28
4ed7e602-4185-47f8-83aa-35daeb3da99e,165c37f5-5e15-48b6-953a-8b28a00097c7,habitation,2003-10-20,2013-06-30
a6174342-f03a-4d9e-8da5-080b1b3c22fc,bf90352e-89aa-4596-acc6-6451ca897afb,santé,2006-09-01,2001-10-11
ad362bd8-b669-4e5a-a25a-0108b7e41dd3,988c1edd-d608-4e03-af56-0fb2e534d0bd,habitation,2019-10-12,2003-06-29
f9765da9-cc87-44fc-93c2-e667762b25b0,988c1edd-d608-4e03-af56-0fb2e534d0bd,habitation,2003-04-04,2003-03-28
5e0eb7b7-135c-42a0-a1b8-2ac572b8c2be,3ac3d024-a430-4a10-a40f-60553d41a7c5,santé,2019-07-24,2020-03-08
93ec1865-c3e9-42d0-8ee9-81bcc5573632,5cdde929-44db-406b-908f-12719afed5a0,habitation,2017-12-14,2020-10-05
4a1e4e12-84e5-4d67-ac41-d7de9a2de9e7,232928a7-9e64-48ff-a092-6589d8e19dcd,habitation,2001-04-10,2022-12-27
a44861b4-29c6-4b1b-80a7-cbaf88e1963f,1027b389-d2cc-4cd2-ba10-a00fa960bb57,santé,2005-01-23,2008-09-03
0f2ff613-6db1-4c27-9daf-0fe57e2e91c1,2cb126b9-5fef-4913-96b7-6c0b07184c22,auto,2001-05-25,2015-02-19
e759365f-5e48-4090-8943-7fb4c8b2c538,4c24d5dc-32b2-497f-930a-84cd619b1ed5,santé,2008-09-30,2022-07-11
eb55b2f4-f4db-4319-b62a-48809ad577d4,cdac1846-1b8f-4a68-9980-2a1aa74bac2f,auto,2015-06-13,2017-08-22
e27354a3-545d-411f-9438-45d0e970b49f,cf6c9bf8-95db-40ae-a704-bb09f0ea3e48,santé,2012-11-07,2023-01-16
c486b59a-abd4-46f4-81ff-fabd7f04e523,fa11abc6-b95b-49b9-88cb-f75bf47ee983,auto,2024-03-24,2000-04-03
fef43856-279d-4bde-b45f-6204bf1f22c7,080b8c76-11c2-4302-aa77-981d4b2f673b,habitation,2004-10-19,2018-12-29
6078e74c-cfc1-4a6c-8a2b-80db4b15ef1f,c37adec4-b6b9-476b-a5fa-f526ef3a031b,auto,2004-11-29,2007-04-02
1a883cbd-a52b-465e-a8a9-cb867e064922,e1fa3f60-4488-476d-96d0-ff410c6b74fa,santé,2012-12-11,2023-02-12
6b8e5b32-9dad-4db8-bbc5-b4fa5462e3af,4997abe3-69a1-4f00-b732-369dd2aba3b5,santé,2023-08-22,2017-12-27
498baa0e-fcc5-4f38-ae8b-2e2ea70516aa,d61ab7c4-0da7-42b1-9423-fcdab6b96941,habitation,2024-07-19,2008-11-13
8cfb471e-bf2f-4877-84ee-196e0250650a,bc4d1cdb-e02d-49a0-bbee-95f77836efd5,habitation,2002-12-25,2021-12-28
38f8a41d-0229-41f8-b20c-9f1a23db9b68,27ce6e97-2d02-4322-89b2-53ad18f962df,auto,2014-02-23,2022-07-17
2970ae3c-8bbc-4127-a413-f5e62a673278,3b076647-3581-4733-8382-73c4d918a36a,auto,2024-01-17,2005-11-25
ecf84783-a8ac-48da-8e42-5a3f3bc4c475,8fc86bea-ef35-4c6b-9bfd-0d6e3e56b619,auto,2019-06-28,2022-03-15
51fe93c7-a674-4e58-827e-009ca369fe54,762eda29-2e30-43c6-a292-5dbfd61e4b33,habitation,2007-09-13,2012-11-30
b815ad02-b34c-4d42-9eac-2af145cbe1bf,68615504-6f86-4a3e-9361-71ba0e99ed4f,habitation,2015-07-14,2008-08-28
59a564ad-c900-4d78-a8d3-414f4926c0e8,8f034789-a569-47a1-a906-df0209f08beb,auto,2003-03-26,2007-05-25
d35f72a9-3695-4515-8924-4a4a94c45964,235bc60c-46e0-4c30-98a2-115fa5cb50dc,santé,2005-10-18,2016-04-26
